  -90 37 5     0 37 10
  -75    30   -86.64    53.94
  -75    40   -83.92    53.38
  -75    50   -81.20    56.16
  -75    60   -78.54    59.92
  -75    70   -75.96    64.12
  -75    80   -73.50    68.53
  -75    90   -71.18    73.06
  -75   100   -69.03    77.66
  -75   110   -67.09    82.31
  -75   120   -65.36    87.00
  -75   130   -63.87    91.73
  -75   140   -62.62    96.50
  -75   150   -61.62   101.32
  -75   160   -60.86   106.19
  -75   170   -60.33   111.10
  -75   180   -60.03   116.07
  -75   190   -59.96   121.09
  -75   200   -60.09   126.14
  -75   210   -60.43   131.23
  -75   220   -60.97   136.33
  -75   230   -61.69   141.46
  -75   240   -62.59   146.59
  -75   250   -63.66   151.72
  -75   260   -64.90   156.84
  -75   270   -66.30   161.93
  -75   280   -67.85   166.98
  -75   290   -69.54   171.97
  -75   300   -71.37   176.88
  -75   310   -73.34   181.66
  -75   320   -75.45   186.29
  -75   330   -77.68   190.69
  -75   340   -80.04   194.75
  -75   350   -82.52   198.20
  -75   360   -85.09   200.15
  -70     0   -82.94   244.85
  -70    10   -85.02   273.24
  -70    20   -85.48   317.80
  -70    30   -83.89   354.30
  -70    40   -81.31    14.97
  -70    50   -78.46    28.15
  -70    60   -75.56    38.09
  -70    70   -72.72    46.45
  -70    80   -70.00    53.92
  -70    90   -67.43    60.83
  -70   100   -65.06    67.37
  -70   110   -62.91    73.62
  -70   120   -61.01    79.69
  -70   130   -59.38    85.62
  -70   140   -58.03    91.47
  -70   150   -56.96    97.29
  -70   160   -56.16   103.09
  -70   170   -55.62   108.90
  -70   180   -55.33   114.73
  -70   190   -55.28   120.58
  -70   200   -55.46   126.47
  -70   210   -55.85   132.38
  -70   220   -56.46   138.31
  -70   230   -57.26   144.26
  -70   240   -58.27   150.25
  -70   250   -59.46   156.27
  -70   260   -60.84   162.33
  -70   270   -62.39   168.46
  -70   280   -64.11   174.66
  -70   290   -65.99   180.95
  -70   300   -68.02   187.38
  -70   310   -70.21   194.03
  -70   320   -72.55   201.03
  -70   330   -75.05   208.65
  -70   340   -77.66   217.42
  -70   350   -80.35   228.54
  -70   360   -82.94   244.85
  -65     0   -78.79   263.42
  -65    10   -80.17   287.19
  -65    20   -80.19   314.38
  -65    30   -78.81   338.83
  -65    40   -76.51   357.68
  -65    50   -73.80    12.11
  -65    60   -70.96    23.82
  -65    70   -68.15    33.93
  -65    80   -65.43    43.04
  -65    90   -62.85    51.46
  -65   100   -60.45    59.35
  -65   110   -58.27    66.81
  -65   120   -56.33    73.92
  -65   130   -54.67    80.78
  -65   140   -53.30    87.46
  -65   150   -52.23    94.03
  -65   160   -51.44   100.53
  -65   170   -50.93   107.01
  -65   180   -50.69   113.50
  -65   190   -50.69   120.00
  -65   200   -50.92   126.53
  -65   210   -51.37   133.09
  -65   220   -52.04   139.69
  -65   230   -52.93   146.32
  -65   240   -54.02   153.00
  -65   250   -55.31   159.76
  -65   260   -56.78   166.60
  -65   270   -58.43   173.55
  -65   280   -60.24   180.64
  -65   290   -62.20   187.91
  -65   300   -64.31   195.40
  -65   310   -66.56   203.25
  -65   320   -68.96   211.65
  -65   330   -71.48   220.96
  -65   340   -74.07   231.84
  -65   350   -76.60   245.42
  -65   360   -78.79   263.42
  -60     0   -74.18   271.90
  -60    10   -75.13   292.43
  -60    20   -74.76   314.07
  -60    30   -73.14   333.65
  -60    40   -70.72   349.85
  -60    50   -67.96     3.19
  -60    60   -65.16    14.68
  -60    70   -62.47    25.07
  -60    80   -59.94    34.80
  -60    90   -57.55    44.04
  -60   100   -55.32    52.84
  -60   110   -53.27    61.20
  -60   120   -51.42    69.15
  -60   130   -49.82    76.76
  -60   140   -48.50    84.12
  -60   150   -47.47    91.30
  -60   160   -46.74    98.39
  -60   170   -46.28   105.43
  -60   180   -46.09   112.47
  -60   190   -46.13   119.53
  -60   200   -46.41   126.62
  -60   210   -46.90   133.73
  -60   220   -47.61   140.87
  -60   230   -48.54   148.05
  -60   240   -49.68   155.29
  -60   250   -51.03   162.61
  -60   260   -52.57   170.05
  -60   270   -54.28   177.62
  -60   280   -56.13   185.36
  -60   290   -58.13   193.29
  -60   300   -60.25   201.48
  -60   310   -62.51   210.02
  -60   320   -64.90   219.14
  -60   330   -67.39   229.19
  -60   340   -69.91   240.74
  -60   350   -72.28   254.68
  -60   360   -74.18   271.90
  -55     0   -69.39   276.77
  -55    10   -69.98   295.46
  -55    20   -69.15   314.47
  -55    30   -67.04   331.48
  -55    40   -64.21   345.71
  -55    50   -61.20   357.74
  -55    60   -58.35     8.43
  -55    70   -55.82    18.47
  -55    80   -53.60    28.25
  -55    90   -51.60    37.89
  -55   100   -49.74    47.32
  -55   110   -47.97    56.40
  -55   120   -46.32    65.06
  -55   130   -44.86    73.32
  -55   140   -43.64    81.25
  -55   150   -42.70    88.95
  -55   160   -42.04    96.53
  -55   170   -41.66   104.05
  -55   180   -41.52   111.58
  -55   190   -41.62   119.14
  -55   200   -41.92   126.71
  -55   210   -42.43   134.30
  -55   220   -43.16   141.91
  -55   230   -44.11   149.54
  -55   240   -45.28   157.22
  -55   250   -46.67   165.00
  -55   260   -48.25   172.91
  -55   270   -49.99   180.97
  -55   280   -51.87   189.21
  -55   290   -53.86   197.63
  -55   300   -55.96   206.28
  -55   310   -58.19   215.25
  -55   320   -60.53   224.71
  -55   330   -62.97   235.00
  -55   340   -65.43   246.65
  -55   350   -67.70   260.37
  -55   360   -69.39   276.77
  -50     0   -64.49   280.02
  -50    10   -64.73   297.59
  -50    20   -63.32   315.06
  -50    30   -60.54   330.41
  -50    40   -57.13   343.19
  -50    50   -53.76   354.08
  -50    60   -50.81     3.95
  -50    70   -48.42    13.44
  -50    80   -46.57    22.96
  -50    90   -45.09    32.67
  -50   100   -43.76    42.49
  -50   110   -42.45    52.17
  -50   120   -41.13    61.46
  -50   130   -39.88    70.31
  -50   140   -38.79    78.75
  -50   150   -37.95    86.91
  -50   160   -37.37    94.91
  -50   170   -37.06   102.86
  -50   180   -36.99   110.82
  -50   190   -37.13   118.81
  -50   200   -37.46   126.82
  -50   210   -37.97   134.83
  -50   220   -38.69   142.82
  -50   230   -39.65   150.83
  -50   240   -40.84   158.88
  -50   250   -42.26   167.03
  -50   260   -43.87   175.33
  -50   270   -45.63   183.79
  -50   280   -47.50   192.43
  -50   290   -49.45   201.22
  -50   300   -51.51   210.19
  -50   310   -53.67   219.40
  -50   320   -55.95   229.03
  -50   330   -58.34   239.37
  -50   340   -60.76   250.90
  -50   350   -62.96   264.29
  -50   360   -64.49   280.02
  -45     0   -59.49   282.41
  -45    10   -59.34   299.25
  -45    20   -57.24   315.65
  -45    30   -53.70   329.72
  -45    40   -49.72   341.33
  -45    50   -46.07   351.34
  -45    60   -43.08     0.57
  -45    70   -40.83     9.60
  -45    80   -39.29    18.79
  -45    90   -38.29    28.37
  -45   100   -37.56    38.35
  -45   110   -36.80    48.45
  -45   120   -35.88    58.29
  -45   130   -34.88    67.65
  -45   140   -33.95    76.55
  -45   150   -33.21    85.11
  -45   160   -32.72    93.49
  -45   170   -32.49   101.81
  -45   180   -32.49   110.16
  -45   190   -32.66   118.55
  -45   200   -33.00   126.95
  -45   210   -33.50   135.32
  -45   220   -34.21   143.65
  -45   230   -35.16   151.97
  -45   240   -36.38   160.32
  -45   250   -37.82   168.79
  -45   260   -39.45   177.41
  -45   270   -41.20   186.21
  -45   280   -43.04   195.16
  -45   290   -44.94   204.23
  -45   300   -46.93   213.44
  -45   310   -49.02   222.83
  -45   320   -51.23   232.53
  -45   330   -53.56   242.83
  -45   340   -55.93   254.16
  -45   350   -58.10   267.19
  -45   360   -59.49   282.41
  -40     0   -54.39   284.26
  -40    10   -53.81   300.52
  -40    20   -50.98   316.03
  -40    30   -46.74   329.00
  -40    40   -42.40   339.69
  -40    50   -38.66   349.08
  -40    60   -35.74   357.93
  -40    70   -33.64     6.69
  -40    80   -32.30    15.64
  -40    90   -31.62    25.01
  -40   100   -31.34    34.94
  -40   110   -31.12    45.25
  -40   120   -30.64    55.51
  -40   130   999.99   999.99
  -40   140   999.99   999.99
  -40   150   999.99   999.99
  -40   160   999.99   999.99
  -40   170   999.99   999.99
  -40   180   999.99   999.99
  -40   190   999.99   999.99
  -40   200   999.99   999.99
  -40   210   999.99   999.99
  -40   220   999.99   999.99
  -40   230   -30.66   152.98
  -40   240   -31.90   161.59
  -40   250   -33.37   170.33
  -40   260   -35.01   179.24
  -40   270   -36.73   188.31
  -40   280   -38.51   197.51
  -40   290   -40.35   206.80
  -40   300   -42.26   216.18
  -40   310   -44.26   225.71
  -40   320   -46.38   235.47
  -40   330   -48.64   245.70
  -40   340   -50.97   256.82
  -40   350   -53.11   269.49
  -40   360   -54.39   284.26
  -35     0   -49.18   285.72
  -35    10   -48.17   301.43
  -35    20   -44.66   316.04
  -35    30   -39.97   328.03
  -35    40   -35.53   338.02
  -35    50   -31.89   347.06
  -35    60   999.99   999.99
  -35    70   999.99   999.99
  -35    80   999.99   999.99
  -35    90   999.99   999.99
  -35   100   999.99   999.99
  -35   110   999.99   999.99
  -35   120   999.99   999.99
  -35   130   999.99   999.99
  -35   140   999.99   999.99
  -35   150   999.99   999.99
  -35   160   999.99   999.99
  -35   170   999.99   999.99
  -35   180   999.99   999.99
  -35   190   999.99   999.99
  -35   200   999.99   999.99
  -35   210   999.99   999.99
  -35   220   999.99   999.99
  -35   230   999.99   999.99
  -35   240   999.99   999.99
  -35   250   999.99   999.99
  -35   260   -30.57   180.84
  -35   270   -32.25   190.15
  -35   280   -33.96   199.56
  -35   290   -35.70   209.02
  -35   300   -37.52   218.54
  -35   310   -39.43   228.17
  -35   320   -41.45   237.98
  -35   330   -43.61   248.14
  -35   340   -45.90   259.05
  -35   350   -48.02   271.38
  -35   360   -49.18   285.72
  -30     0   -43.91   286.86
  -30    10   -42.50   301.93
  -30    20   -38.48   315.61
  -30    30   -33.62   326.76
  -30    40   999.99   999.99
  -30    50   999.99   999.99
  -30    60   999.99   999.99
  -30    70   999.99   999.99
  -30    80   999.99   999.99
  -30    90   999.99   999.99
  -30   100   999.99   999.99
  -30   110   999.99   999.99
  -30   120   999.99   999.99
  -30   130   999.99   999.99
  -30   140   999.99   999.99
  -30   150   999.99   999.99
  -30   160   999.99   999.99
  -30   170   999.99   999.99
  -30   180   999.99   999.99
  -30   190   999.99   999.99
  -30   200   999.99   999.99
  -30   210   999.99   999.99
  -30   220   999.99   999.99
  -30   230   999.99   999.99
  -30   240   999.99   999.99
  -30   250   999.99   999.99
  -30   260   999.99   999.99
  -30   270   999.99   999.99
  -30   280   999.99   999.99
  -30   290   -31.01   210.94
  -30   300   -32.74   220.57
  -30   310   -34.55   230.29
  -30   320   -36.46   240.15
  -30   330   -38.52   250.26
  -30   340   -40.75   260.98
  -30   350   -42.86   272.96
  -30   360   -43.91   286.86
  -25     0   999.99   999.99
  -25    10   999.99   999.99
  -25    20   999.99   999.99
  -25    30   999.99   999.99
  -25    40   999.99   999.99
  -25    50   999.99   999.99
  -25    60   999.99   999.99
  -25    70   999.99   999.99
  -25    80   999.99   999.99
  -25    90   999.99   999.99
  -25   100   999.99   999.99
  -25   110   999.99   999.99
  -25   120   999.99   999.99
  -25   130   999.99   999.99
  -25   140   999.99   999.99
  -25   150   999.99   999.99
  -25   160   999.99   999.99
  -25   170   999.99   999.99
  -25   180   999.99   999.99
  -25   190   999.99   999.99
  -25   200   999.99   999.99
  -25   210   999.99   999.99
  -25   220   999.99   999.99
  -25   230   999.99   999.99
  -25   240   999.99   999.99
  -25   250   999.99   999.99
  -25   260   999.99   999.99
  -25   270   999.99   999.99
  -25   280   999.99   999.99
  -25   290   999.99   999.99
  -25   300   999.99   999.99
  -25   310   999.99   999.99
  -25   320   999.99   999.99
  -25   330   999.99   999.99
  -25   340   999.99   999.99
  -25   350   999.99   999.99
  -25   360   999.99   999.99
  -20     0   999.99   999.99
  -20    10   999.99   999.99
  -20    20   999.99   999.99
  -20    30   999.99   999.99
  -20    40   999.99   999.99
  -20    50   999.99   999.99
  -20    60   999.99   999.99
  -20    70   999.99   999.99
  -20    80   999.99   999.99
  -20    90   999.99   999.99
  -20   100   999.99   999.99
  -20   110   999.99   999.99
  -20   120   999.99   999.99
  -20   130   999.99   999.99
  -20   140   999.99   999.99
  -20   150   999.99   999.99
  -20   160   999.99   999.99
  -20   170   999.99   999.99
  -20   180   999.99   999.99
  -20   190   999.99   999.99
  -20   200   999.99   999.99
  -20   210   999.99   999.99
  -20   220   999.99   999.99
  -20   230   999.99   999.99
  -20   240   999.99   999.99
  -20   250   999.99   999.99
  -20   260   999.99   999.99
  -20   270   999.99   999.99
  -20   280   999.99   999.99
  -20   290   999.99   999.99
  -20   300   999.99   999.99
  -20   310   999.99   999.99
  -20   320   999.99   999.99
  -20   330   999.99   999.99
  -20   340   999.99   999.99
  -20   350   999.99   999.99
  -20   360   999.99   999.99
  -15     0   999.99   999.99
  -15    10   999.99   999.99
  -15    20   999.99   999.99
  -15    30   999.99   999.99
  -15    40   999.99   999.99
  -15    50   999.99   999.99
  -15    60   999.99   999.99
  -15    70   999.99   999.99
  -15    80   999.99   999.99
  -15    90   999.99   999.99
  -15   100   999.99   999.99
  -15   110   999.99   999.99
  -15   120   999.99   999.99
  -15   130   999.99   999.99
  -15   140   999.99   999.99
  -15   150   999.99   999.99
  -15   160   999.99   999.99
  -15   170   999.99   999.99
  -15   180   999.99   999.99
  -15   190   999.99   999.99
  -15   200   999.99   999.99
  -15   210   999.99   999.99
  -15   220   999.99   999.99
  -15   230   999.99   999.99
  -15   240   999.99   999.99
  -15   250   999.99   999.99
  -15   260   999.99   999.99
  -15   270   999.99   999.99
  -15   280   999.99   999.99
  -15   290   999.99   999.99
  -15   300   999.99   999.99
  -15   310   999.99   999.99
  -15   320   999.99   999.99
  -15   330   999.99   999.99
  -15   340   999.99   999.99
  -15   350   999.99   999.99
  -15   360   999.99   999.99
  -10     0   999.99   999.99
  -10    10   999.99   999.99
  -10    20   999.99   999.99
  -10    30   999.99   999.99
  -10    40   999.99   999.99
  -10    50   999.99   999.99
  -10    60   999.99   999.99
  -10    70   999.99   999.99
  -10    80   999.99   999.99
  -10    90   999.99   999.99
  -10   100   999.99   999.99
  -10   110   999.99   999.99
  -10   120   999.99   999.99
  -10   130   999.99   999.99
  -10   140   999.99   999.99
  -10   150   999.99   999.99
  -10   160   999.99   999.99
  -10   170   999.99   999.99
  -10   180   999.99   999.99
  -10   190   999.99   999.99
  -10   200   999.99   999.99
  -10   210   999.99   999.99
  -10   220   999.99   999.99
  -10   230   999.99   999.99
  -10   240   999.99   999.99
  -10   250   999.99   999.99
  -10   260   999.99   999.99
  -10   270   999.99   999.99
  -10   280   999.99   999.99
  -10   290   999.99   999.99
  -10   300   999.99   999.99
  -10   310   999.99   999.99
  -10   320   999.99   999.99
  -10   330   999.99   999.99
  -10   340   999.99   999.99
  -10   350   999.99   999.99
  -10   360   999.99   999.99
   -5     0   999.99   999.99
   -5    10   999.99   999.99
   -5    20   999.99   999.99
   -5    30   999.99   999.99
   -5    40   999.99   999.99
   -5    50   999.99   999.99
   -5    60   999.99   999.99
   -5    70   999.99   999.99
   -5    80   999.99   999.99
   -5    90   999.99   999.99
   -5   100   999.99   999.99
   -5   110   999.99   999.99
   -5   120   999.99   999.99
   -5   130   999.99   999.99
   -5   140   999.99   999.99
   -5   150   999.99   999.99
   -5   160   999.99   999.99
   -5   170   999.99   999.99
   -5   180   999.99   999.99
   -5   190   999.99   999.99
   -5   200   999.99   999.99
   -5   210   999.99   999.99
   -5   220   999.99   999.99
   -5   230   999.99   999.99
   -5   240   999.99   999.99
   -5   250   999.99   999.99
   -5   260   999.99   999.99
   -5   270   999.99   999.99
   -5   280   999.99   999.99
   -5   290   999.99   999.99
   -5   300   999.99   999.99
   -5   310   999.99   999.99
   -5   320   999.99   999.99
   -5   330   999.99   999.99
   -5   340   999.99   999.99
   -5   350   999.99   999.99
   -5   360   999.99   999.99
    0     0   999.99   999.99
    0    10   999.99   999.99
    0    20   999.99   999.99
    0    30   999.99   999.99
    0    40   999.99   999.99
    0    50   999.99   999.99
    0    60   999.99   999.99
    0    70   999.99   999.99
    0    80   999.99   999.99
    0    90   999.99   999.99
    0   100   999.99   999.99
    0   110   999.99   999.99
    0   120   999.99   999.99
    0   130   999.99   999.99
    0   140   999.99   999.99
    0   150   999.99   999.99
    0   160   999.99   999.99
    0   170   999.99   999.99
    0   180   999.99   999.99
    0   190   999.99   999.99
    0   200   999.99   999.99
    0   210   999.99   999.99
    0   220   999.99   999.99
    0   230   999.99   999.99
    0   240   999.99   999.99
    0   250   999.99   999.99
    0   260   999.99   999.99
    0   270   999.99   999.99
    0   280   999.99   999.99
    0   290   999.99   999.99
    0   300   999.99   999.99
    0   310   999.99   999.99
    0   320   999.99   999.99
    0   330   999.99   999.99
    0   340   999.99   999.99
    0   350   999.99   999.99
    0   360   999.99   999.99
    5     0   999.99   999.99
    5    10   999.99   999.99
    5    20   999.99   999.99
    5    30   999.99   999.99
    5    40   999.99   999.99
    5    50   999.99   999.99
    5    60   999.99   999.99
    5    70   999.99   999.99
    5    80   999.99   999.99
    5    90   999.99   999.99
    5   100   999.99   999.99
    5   110   999.99   999.99
    5   120   999.99   999.99
    5   130   999.99   999.99
    5   140   999.99   999.99
    5   150   999.99   999.99
    5   160   999.99   999.99
    5   170   999.99   999.99
    5   180   999.99   999.99
    5   190   999.99   999.99
    5   200   999.99   999.99
    5   210   999.99   999.99
    5   220   999.99   999.99
    5   230   999.99   999.99
    5   240   999.99   999.99
    5   250   999.99   999.99
    5   260   999.99   999.99
    5   270   999.99   999.99
    5   280   999.99   999.99
    5   290   999.99   999.99
    5   300   999.99   999.99
    5   310   999.99   999.99
    5   320   999.99   999.99
    5   330   999.99   999.99
    5   340   999.99   999.99
    5   350   999.99   999.99
    5   360   999.99   999.99
   10     0   999.99   999.99
   10    10   999.99   999.99
   10    20   999.99   999.99
   10    30   999.99   999.99
   10    40   999.99   999.99
   10    50   999.99   999.99
   10    60   999.99   999.99
   10    70   999.99   999.99
   10    80   999.99   999.99
   10    90   999.99   999.99
   10   100   999.99   999.99
   10   110   999.99   999.99
   10   120   999.99   999.99
   10   130   999.99   999.99
   10   140   999.99   999.99
   10   150   999.99   999.99
   10   160   999.99   999.99
   10   170   999.99   999.99
   10   180   999.99   999.99
   10   190   999.99   999.99
   10   200   999.99   999.99
   10   210   999.99   999.99
   10   220   999.99   999.99
   10   230   999.99   999.99
   10   240   999.99   999.99
   10   250   999.99   999.99
   10   260   999.99   999.99
   10   270   999.99   999.99
   10   280   999.99   999.99
   10   290   999.99   999.99
   10   300   999.99   999.99
   10   310   999.99   999.99
   10   320   999.99   999.99
   10   330   999.99   999.99
   10   340   999.99   999.99
   10   350   999.99   999.99
   10   360   999.99   999.99
   15     0   999.99   999.99
   15    10   999.99   999.99
   15    20   999.99   999.99
   15    30   999.99   999.99
   15    40   999.99   999.99
   15    50   999.99   999.99
   15    60   999.99   999.99
   15    70   999.99   999.99
   15    80   999.99   999.99
   15    90   999.99   999.99
   15   100   999.99   999.99
   15   110   999.99   999.99
   15   120   999.99   999.99
   15   130   999.99   999.99
   15   140   999.99   999.99
   15   150   999.99   999.99
   15   160   999.99   999.99
   15   170   999.99   999.99
   15   180   999.99   999.99
   15   190   999.99   999.99
   15   200   999.99   999.99
   15   210   999.99   999.99
   15   220   999.99   999.99
   15   230   999.99   999.99
   15   240   999.99   999.99
   15   250   999.99   999.99
   15   260   999.99   999.99
   15   270   999.99   999.99
   15   280   999.99   999.99
   15   290   999.99   999.99
   15   300   999.99   999.99
   15   310   999.99   999.99
   15   320   999.99   999.99
   15   330   999.99   999.99
   15   340   999.99   999.99
   15   350   999.99   999.99
   15   360   999.99   999.99
   20     0   999.99   999.99
   20    10   999.99   999.99
   20    20   999.99   999.99
   20    30   999.99   999.99
   20    40   999.99   999.99
   20    50   999.99   999.99
   20    60   999.99   999.99
   20    70   999.99   999.99
   20    80   999.99   999.99
   20    90   999.99   999.99
   20   100   999.99   999.99
   20   110   999.99   999.99
   20   120   999.99   999.99
   20   130   999.99   999.99
   20   140   999.99   999.99
   20   150   999.99   999.99
   20   160   999.99   999.99
   20   170   999.99   999.99
   20   180   999.99   999.99
   20   190   999.99   999.99
   20   200   999.99   999.99
   20   210   999.99   999.99
   20   220   999.99   999.99
   20   230   999.99   999.99
   20   240   999.99   999.99
   20   250   999.99   999.99
   20   260   999.99   999.99
   20   270   999.99   999.99
   20   280   999.99   999.99
   20   290   999.99   999.99
   20   300   999.99   999.99
   20   310   999.99   999.99
   20   320   999.99   999.99
   20   330   999.99   999.99
   20   340   999.99   999.99
   20   350   999.99   999.99
   20   360   999.99   999.99
   25     0   999.99   999.99
   25    10   999.99   999.99
   25    20   999.99   999.99
   25    30   999.99   999.99
   25    40   999.99   999.99
   25    50   999.99   999.99
   25    60   999.99   999.99
   25    70   999.99   999.99
   25    80   999.99   999.99
   25    90   999.99   999.99
   25   100   999.99   999.99
   25   110   999.99   999.99
   25   120   999.99   999.99
   25   130   999.99   999.99
   25   140   999.99   999.99
   25   150   999.99   999.99
   25   160   999.99   999.99
   25   170   999.99   999.99
   25   180   999.99   999.99
   25   190   999.99   999.99
   25   200   999.99   999.99
   25   210   999.99   999.99
   25   220   999.99   999.99
   25   230   999.99   999.99
   25   240   999.99   999.99
   25   250   999.99   999.99
   25   260   999.99   999.99
   25   270   999.99   999.99
   25   280   999.99   999.99
   25   290   999.99   999.99
   25   300   999.99   999.99
   25   310   999.99   999.99
   25   320   999.99   999.99
   25   330   999.99   999.99
   25   340   999.99   999.99
   25   350   999.99   999.99
   25   360   999.99   999.99
   30     0   999.99   999.99
   30    10   999.99   999.99
   30    20   999.99   999.99
   30    30   999.99   999.99
   30    40   999.99   999.99
   30    50    33.45   329.03
   30    60    36.05   340.80
   30    70    37.37   353.06
   30    80    37.64     5.08
   30    90    37.25    16.52
   30   100    36.57    27.35
   30   110    35.86    37.67
   30   120    35.35    47.62
   30   130    35.18    57.44
   30   140    35.30    67.33
   30   150    35.55    77.38
   30   160    35.75    87.51
   30   170    35.88    97.60
   30   180    36.02   107.60
   30   190    36.26   117.59
   30   200    36.64   127.76
   30   210    37.04   138.33
   30   220    37.19   149.43
   30   230    36.76   160.96
   30   240    35.60   172.47
   30   250    33.92   183.53
   30   260    32.10   194.05
   30   270    30.37   204.21
   30   280   999.99   999.99
   30   290   999.99   999.99
   30   300   999.99   999.99
   30   310   999.99   999.99
   30   320   999.99   999.99
   30   330   999.99   999.99
   30   340   999.99   999.99
   30   350   999.99   999.99
   30   360   999.99   999.99
   35     0   999.99   999.99
   35    10   999.99   999.99
   35    20   999.99   999.99
   35    30    30.30   308.65
   35    40    33.75   317.86
   35    50    36.98   328.37
   35    60    39.43   340.03
   35    70    40.84   352.22
   35    80    41.34     4.28
   35    90    41.24    15.85
   35   100    40.83    26.84
   35   110    40.36    37.31
   35   120    40.03    47.42
   35   130    39.92    57.36
   35   140    40.02    67.32
   35   150    40.22    77.36
   35   160    40.40    87.44
   35   170    40.56    97.47
   35   180    40.75   107.42
   35   190    41.04   117.41
   35   200    41.45   127.61
   35   210    41.87   138.27
   35   220    42.07   149.54
   35   230    41.73   161.28
   35   240    40.72   173.09
   35   250    39.15   184.47
   35   260    37.34   195.27
   35   270    35.51   205.60
   35   280    33.72   215.62
   35   290    31.94   225.40
   35   300    30.16   234.93
   35   310   999.99   999.99
   35   320   999.99   999.99
   35   330   999.99   999.99
   35   340   999.99   999.99
   35   350   999.99   999.99
   35   360   999.99   999.99
   40     0   999.99   999.99
   40    10    30.06   292.26
   40    20    32.07   299.86
   40    30    34.75   308.07
   40    40    37.78   317.25
   40    50    40.67   327.64
   40    60    42.98   339.11
   40    70    44.47   351.18
   40    80    45.19     3.26
   40    90    45.35    14.95
   40   100    45.19    26.12
   40   110    44.94    36.80
   40   120    44.76    47.10
   40   130    44.71    57.21
   40   140    44.80    67.25
   40   150    44.95    77.31
   40   160    45.12    87.35
   40   170    45.29    97.33
   40   180    45.52   107.27
   40   190    45.85   117.28
   40   200    46.28   127.57
   40   210    46.70   138.36
   40   220    46.91   149.80
   40   230    46.63   161.77
   40   240    45.72   173.86
   40   250    44.24   185.55
   40   260    42.44   196.62
   40   270    40.54   207.11
