302.939051	5.791989
302.882727	5.902290
302.838137	6.066569
302.727836	6.266050
302.608147	6.308293
302.453256	6.442062
302.342955	6.585219
302.232653	6.704908
302.012051	6.836331
301.791448	6.871533
301.603702	6.836331
301.493400	6.803475
301.481666	6.803475
301.516869	6.904389
301.537990	7.014690
301.537990	7.155500
301.505135	7.354981
301.427689	7.507526
301.350243	7.606093
301.230555	7.716394
301.052195	7.847817
300.831593	8.023829
300.643846	8.220963
300.479568	8.319531
300.357532	8.375855
300.357532	8.319531
300.357532	8.265553
300.303555	8.298409
300.291821	8.277287
nan nan
305.971162	5.482207
305.971162	5.547918
306.025139	5.735665
306.013405	5.791989
305.616790	5.935146
305.220175	5.968002
304.999572	5.968002
304.954982	5.956268
304.889271	5.869435
304.692137	5.890556
304.382354	5.911678
304.194608	5.857700
304.096041	5.801376
304.074919	5.824845
303.720547	5.834232
303.499944	5.902290
303.225365	5.956268
303.136185	6.012592
303.070474	5.956268
303.025884	5.857700
302.939051	5.791989
nan nan
308.407177	4.069412
308.418911	4.135123
308.428298	4.299402
308.240551	4.531739
308.174840	4.510617
307.965972	4.731220
307.834549	4.841521
307.766491	4.930701
307.545888	5.106713
307.259574	5.261604
306.952139	5.383640
306.698681	5.482207
306.487466	5.538531
306.400633	5.580774
306.257476	5.714544
306.201152	5.723931
306.090850	5.547918
305.971162	5.482207
nan nan
309.805890	0.457633
309.751913	0.413043
309.662733	0.314476
309.662733	0.204175
309.784769	0.058671
309.951394	0.037549
nan nan
310.136794	0.225296
309.993637	0.248765
309.873949	0.335597
309.805890	0.457633
nan nan
309.068984	-0.007041
309.266118	0.213562
309.421009	0.326210
309.564166	0.525691
309.719058	0.701704
309.841093	0.769762
309.972516	0.957509
nan nan
310.136794	1.731964
309.916192	1.800023
309.653346	1.809410
309.554779	1.910324
309.531311	2.020625
309.444478	2.285817
309.334177	2.619068
309.179285	2.994562
309.068984	3.337200
309.036129	3.625860
309.036129	3.780751
308.946949	3.935643
308.803792	4.135123
308.705225	4.233691
308.637167	4.278280
308.616045	4.290015
308.594923	4.189101
308.517478	4.057678
308.407177	4.069412
nan nan
300.094687	8.462687
299.972651	8.561255
299.817760	8.594110
299.719193	8.584723
299.498591	8.408710
299.367168	8.462687
299.221664	8.486156
299.057386	8.507277
299.045651	8.584723
299.179421	8.584723
299.322578	8.671556
299.355434	8.781857
299.266254	8.758389
299.256867	8.922667
299.179421	9.239490
299.078507	9.415503
298.836783	9.546925
298.627915	9.591515
298.604446	9.600903
298.527001	9.678348
298.440168	9.699470
298.350988	9.765181
298.273543	9.798037
298.264155	9.809771
298.207831	9.852014
298.196097	9.852014
298.142120	9.842627
297.977841	9.875482
297.867540	9.875482
297.733771	9.798037
297.590614	9.896604
nan nan
279.961188	9.065824
280.005778	9.086946
280.116079	9.110414
280.148935	9.239490
280.137201	9.469480
280.280358	9.591515
280.512694	9.612637
280.745031	9.612637
280.843598	9.600903
280.888188	9.546925
281.064201	9.502335
281.273069	9.469480
281.472550	9.415503
281.702540	9.361525
281.902021	9.251224
282.045178	9.131535
282.167213	9.021234
282.286902	8.934401
282.430059	8.781857
nan nan
282.099155	7.244680
281.934876	7.408959
281.770598	7.596705
281.636828	7.904141
281.660297	8.068419
281.702540	8.298409
281.803454	8.375855
281.934876	8.375855
281.812841	8.486156
281.559383	8.429832
281.416226	8.626966
281.162768	8.791244
280.921044	8.922667
280.655851	8.967257
280.357803	8.856956
280.259236	8.683290
280.092611	8.429832
nan nan
282.099155	7.244680
282.099155	7.200090
282.155479	7.101523
282.254046	6.937245
282.277514	6.859799
282.364347	6.716642
282.519238	6.672052
282.584950	6.585219
282.584950	6.409207
282.575562	6.266050
282.519238	6.144014
282.575562	5.935146
282.629540	5.791989
282.629540	5.669954
282.563828	5.613630
282.474649	5.526797
282.498117	5.515063
282.530973	5.339050
282.552094	5.008146
282.608418	4.764075
282.641274	4.632653
282.629540	4.477761
282.540360	4.290015
282.507504	4.102268
282.540360	3.935643
282.584950	3.858197
282.674130	3.858197
282.915854	3.902787
283.049623	3.956764
282.939322	3.747896
282.861876	3.682184
282.772697	3.548415
282.629540	3.405258
282.519238	3.294957
282.465261	3.161187
282.364347	3.062620
282.319757	2.907729
282.232924	2.717635
282.143745	2.663658
281.967732	2.607334
281.845697	2.619068
281.615707	2.574478
281.538261	2.562744
281.416226	2.398466
281.362249	2.252962
281.317659	2.121539
281.338780	1.931445
281.371636	1.832878
281.371636	1.800023
281.284803	1.800023
281.174502	1.743699
281.031345	1.633397
281.007877	1.612276
281.007877	1.478506
281.075935	1.412795
281.118178	1.377592
nan nan
281.129912	1.377592
281.108790	1.311881
280.998489	1.234435
280.810742	1.112400
280.566672	1.013833
280.414127	0.901185
280.357803	0.812005
280.170056	0.823739
nan nan
284.328648	10.016292
284.316914	9.908338
284.316914	9.809771
284.316914	9.666614
284.305180	9.546925
284.173757	9.436624
284.018866	9.415503
283.852241	9.349791
283.753674	9.197247
283.655107	8.988379
283.455626	8.847568
283.279613	8.725533
283.115335	8.650434
283.091866	8.540133
283.159924	8.453300
283.235023	8.420444
283.235023	8.385242
283.235023	8.211576
283.246757	8.056685
283.213902	7.981586
283.103600	7.936996
283.037889	7.981586
283.014421	8.145865
282.948709	8.211576
282.861876	8.342999
282.751575	8.462687
282.650661	8.540133
282.584950	8.650434
282.552094	8.659822
282.430059	8.781857
nan nan
288.682027	10.114859
288.804063	9.938847
288.890896	9.711204
288.935486	9.481214
288.935486	9.328670
288.914364	9.218368
288.738351	9.065824
288.506015	9.021234
288.383979	9.044703
288.330002	9.251224
288.196233	9.492948
288.064810	9.600903
288.020220	9.720591
287.987364	9.875482
nan nan
278.196368	7.707007
278.240958	7.695272
278.231571	7.707007
278.121269	7.584971
278.109535	7.432427
278.252692	7.298657
278.273814	7.486404
278.285548	7.683538
278.196368	7.707007
nan nan
276.764799	10.114859
276.961933	9.896604
277.182535	9.732325
277.281102	9.678348
nan nan
277.281102	9.678348
277.358548	9.657227
277.525173	9.535191
277.623740	9.328670
277.745776	9.262958
277.778631	9.316935
277.844343	9.328670
277.844343	9.176125
277.832609	9.011847
278.064945	9.000113
278.264426	9.011847
278.473295	8.868690
278.715019	8.835834
278.959089	8.868690
279.102246	8.955523
279.266525	9.044703
279.466006	9.086946
279.674874	9.176125
279.907211	9.328670
279.961188	9.251224
279.961188	9.065824
nan nan
280.092611	8.429832
279.839153	8.298409
279.663140	8.253819
279.564573	8.166986
279.531717	8.002708
279.609163	7.871285
279.740586	7.728128
279.862621	7.629561
279.916598	7.486404
279.796910	7.432427
279.642019	7.310391
279.442538	7.223559
279.233669	7.211824
279.078778	7.223559
279.069391	7.310391
279.045922	7.420693
279.045922	7.519260
278.980211	7.629561
278.935621	7.772718
278.825320	7.793839
278.792464	7.683538
278.771343	7.596705
278.637573	7.641295
278.517884	7.772718
278.407583	7.871285
278.330138	8.014442
278.318404	8.014442
278.306669	8.035563
278.231571	8.145865
278.043824	8.188108
277.811487	8.265553
277.635474	8.277287
277.536907	8.331265
277.382016	8.319531
277.248247	8.342999
277.116824	8.319531
277.083968	8.232698
277.072234	8.134131
277.027644	8.113009
276.973667	8.310143
nan nan
276.973667	8.310143
276.917343	8.354733
276.875100	8.408710
276.842244	8.605844
276.654497	8.704411
276.520728	8.716146
276.609908	8.561255
276.631029	8.474422
276.455016	8.495543
276.279004	8.638700
276.300125	8.824100
276.279004	9.110414
276.013811	9.295814
275.760353	9.436624
275.605462	9.525804
275.441184	9.579781
275.352004	9.678348
275.298027	9.875482
275.208847	9.938847
nan nan
274.823966	10.016292
274.955389	9.983437
275.032834	9.863748
274.978857	9.753447
274.901412	9.645492
274.767642	9.765181
274.603363	9.863748
274.448472	9.875482
274.305315	9.962315
nan nan
280.170056	0.823739
279.928332	0.746294
279.895477	0.570281
279.928332	0.359066
279.940067	0.171319
nan nan
268.616587	0.147851
268.628321	0.103261
nan nan
268.473430	-0.051630
268.506286	0.037549
268.593119	0.114995
268.616587	0.147851
nan nan
202.656439	2.013585
202.691641	2.034706
202.712763	1.978382
202.745619	1.968995
202.801943	1.912671
202.811330	1.814104
202.855920	1.769514
202.954487	1.713190
202.989690	1.656866
203.010811	1.591154
202.888776	1.602888
202.733885	1.624010
202.635317	1.680334
202.578993	1.701455
202.569606	1.769514
202.578993	1.778901
202.668173	1.769514
202.712763	1.814104
202.724497	1.868081
202.701029	1.924405
202.656439	1.968995
202.656439	1.990116
202.656439	2.013585
nan nan
197.920526	5.937493
197.932260	5.958614
197.943994	5.949227
197.920526	5.892903
197.920526	5.937493
nan nan
183.435859	0.227643
183.447593	0.173666
183.447593	0.183053
183.435859	0.227643
183.447593	0.173666
183.447593	0.183053
183.435859	0.227643
nan nan
170.884800	8.861649
170.950511	8.849915
170.950511	8.828794
170.962245	8.807672
171.006835	8.795938
171.072547	8.763082
171.117137	8.718493
171.171114	8.643394
171.171114	8.554214
171.149992	8.511971
171.105402	8.479115
171.060813	8.500237
170.995101	8.554214
170.938777	8.587070
170.894187	8.652781
170.861332	8.718493
170.840210	8.763082
170.840210	8.817060
170.828476	8.849915
170.851944	8.861649
170.884800	8.861649
nan nan
172.860835	1.891549
172.881957	1.879815
172.881957	1.868081
172.926546	1.835225
172.959402	1.724924
172.959402	1.602888
172.971136	1.501974
173.015726	1.415142
173.048582	1.325962
173.048582	1.281372
172.959402	1.269638
172.905425	1.358818
172.905425	1.447997
172.905425	1.534830
172.905425	1.635744
172.881957	1.769514
172.860835	1.868081
172.860835	1.891549
nan nan
163.112082	5.364865
163.133203	5.353131
163.133203	5.332009
163.058105	5.308541
163.001781	5.296807
162.990047	5.341397
163.013515	5.364865
163.067492	5.364865
163.112082	5.364865
nan nan
166.909261	9.288773
166.942117	9.309895
166.953851	9.277039
167.031297	9.277039
167.087621	9.265305
167.162719	9.265305
167.240165	9.255918
167.317611	9.309895
167.395056	9.333363
167.439646	9.300508
167.505357	9.169085
167.582803	9.070518
167.639127	8.993072
167.660248	8.894505
167.671983	8.784204
167.627393	8.697371
167.561681	8.741961
167.538213	8.849915
167.505357	8.939095
167.463114	8.993072
167.362200	9.079905
167.240165	9.157351
167.141598	9.157351
167.087621	9.169085
166.998441	9.190206
166.899874	9.255918
166.888140	9.300508
166.909261	9.288773
nan nan
169.549451	5.993817
169.537717	6.003204
169.493127	5.993817
169.493127	6.014938
169.549451	5.993817
169.549451	5.993817
nan nan
152.126547	7.115604
152.171137	7.139072
152.150015	7.127338
152.138281	7.115604
152.126547	7.115604
nan nan
153.661377	5.606589
153.640255	5.651179
153.684845	5.639445
153.717701	5.606589
153.705967	5.585468
153.673111	5.585468
153.661377	5.606589
nan nan
158.286989	7.005303
158.331579	6.995916
158.387903	6.939591
158.397290	6.873880
158.387903	6.841024
158.343313	6.841024
158.277602	6.873880
158.254133	6.939591
158.265867	6.984181
158.286989	7.005303
nan nan
134.729458	7.664764
134.738845	7.699966
134.738845	7.622520
134.738845	7.512219
134.705990	7.390184
134.628544	7.357328
134.595688	7.455895
134.607422	7.577931
134.628544	7.610786
134.694255	7.655376
134.729458	7.664764
nan nan
138.240323	9.584475
138.240323	9.572740
138.273179	9.572740
138.282566	9.528151
138.240323	9.507029
138.216855	9.539885
138.240323	9.584475
nan nan
123.368429	10.215773
123.246394	9.988130
123.192416	9.844973
123.180682	9.725285
123.168948	9.605596
123.192416	9.462439
123.237006	9.342751
123.225272	9.136229
123.058647	9.037662
122.903756	9.190206
122.793454	9.354485
122.673766	9.408462
122.539996	9.528151
122.429695	9.704163
122.486019	9.943540
122.563465	9.964662
nan nan
125.687102	10.161796
125.698836	9.997518
125.719958	9.856708
125.687102	9.812118
125.654246	9.943540
nan nan
126.018006	9.997518
126.071983	9.901297
126.107186	9.868442
126.116573	9.790996
126.071983	9.812118
126.006272	9.889563
126.018006	9.997518
nan nan
123.699333	10.020986
123.633621	9.889563
123.544442	9.692429
123.490464	9.518763
123.413019	9.462439
123.368429	9.659573
123.368429	9.856708
nan nan
123.833102	9.844973
123.833102	9.868442
123.887080	9.877829
123.985647	9.955275
nan nan
124.572355	10.020986
124.572355	9.901297
124.539500	9.844973
124.548887	9.737019
124.504297	9.671308
124.393996	9.638452
124.250839	9.593862
124.107682	9.605596
123.976259	9.617330
123.908201	9.683042
123.854224	9.779262
123.833102	9.844973
nan nan
125.421910	9.713551
125.410176	9.746406
125.454765	9.746406
125.499355	9.746406
125.597922	9.737019
125.654246	9.638452
125.719958	9.561006
125.851381	9.495295
125.928826	9.396728
126.029740	9.277039
126.128307	9.265305
126.205753	9.124495
126.316054	8.894505
126.327788	8.795938
126.238608	8.697371
126.161163	8.587070
126.194019	8.554214
126.337175	8.479115
126.348910	8.258513
126.426355	8.181067
126.438089	7.995667
126.447477	7.852510
126.515535	7.721088
126.581246	7.491098
126.581246	7.324472
126.569512	7.148460
126.482679	7.017037
126.370031	6.963060
126.283198	6.819903
126.271464	6.587566
126.271464	6.366964
126.149429	6.477265
126.083717	6.709602
126.071983	6.995916
125.973416	7.139072
125.895970	7.315085
125.818525	7.357328
125.731692	7.270495
125.675368	7.193050
125.576801	7.038159
125.466500	6.852759
125.421910	6.611035
125.543945	6.488999
125.642512	6.301252
125.708224	6.080650
125.698836	5.970349
125.565067	5.761480
125.475887	5.594855
125.344464	5.672301
125.288140	5.892903
125.278753	6.014938
125.123862	5.904637
124.936115	5.871781
124.769490	5.916371
124.572355	6.014938
124.372874	6.125240
124.229718	6.289518
124.131150	6.444409
124.107682	6.632156
124.053705	6.787047
124.009115	7.017037
124.086561	7.106217
124.217983	7.303351
124.217983	7.446508
124.074826	7.622520
123.865958	7.786799
123.699333	7.852510
123.567910	7.840776
123.511586	7.721088
123.424753	7.566196
123.413019	7.467629
123.389551	7.467629
123.290983	7.533341
123.192416	7.533341
123.192416	7.664764
123.082115	7.566196
122.948346	7.446508
122.927224	7.390184
122.915490	7.336207
122.849778	7.500485
122.805189	7.709353
122.662032	7.709353
122.528262	7.566196
122.450817	7.479364
122.385105	7.303351
122.319394	7.160194
122.230214	6.939591
122.119913	6.906736
122.009612	6.930204
121.943900	7.127338
122.000224	7.282229
122.077670	7.533341
122.110525	7.688232
122.152768	7.840776
122.331128	8.040257
122.518875	8.082500
122.673766	8.127090
122.903756	8.192801
122.960080	8.357080
123.091503	8.488503
123.279249	8.587070
123.389551	8.709105
123.478730	8.676249
123.743923	8.577682
123.833102	8.345346
123.743923	8.061379
123.732188	8.016789
123.908201	8.094234
124.131150	8.192801
124.274307	8.488503
124.462054	8.587070
124.593477	8.533093
124.692044	8.652781
124.727247	8.849915
124.814079	8.960217
124.936115	8.927361
125.025295	8.882771
125.112128	8.939095
125.245897	9.004806
125.377320	8.948482
125.466500	9.025928
125.487621	9.169085
125.487621	9.277039
125.475887	9.333363
125.454765	9.462439
125.421910	9.605596
125.421910	9.671308
125.421910	9.713551
nan nan
121.833599	6.632156
121.932166	6.709602
122.065936	6.709602
122.253682	6.643890
122.307660	6.587566
122.176237	6.456143
122.000224	6.432675
121.899310	6.533589
121.833599	6.632156
nan nan
120.951189	5.871781
120.951189	5.937493
120.984045	6.003204
121.106080	6.036060
121.204647	6.014938
121.347804	5.970349
121.425250	5.949227
121.347804	5.815457
121.183526	5.892903
121.049756	5.860047
120.951189	5.871781
nan nan
119.967865	5.186506
120.089900	5.254564
120.221323	5.221708
120.254179	5.144263
120.134490	5.099673
nan nan
121.115467	1.325962
121.204647	1.314228
121.314948	1.314228
121.446371	1.302493
121.481574	1.203926
121.601262	1.103013
121.735032	1.081891
121.899310	1.114747
122.009612	1.114747
122.152768	1.103013
122.263070	1.070157
122.417961	1.070157
122.584586	1.025567
122.662032	0.948121
122.748865	0.927000
122.861513	0.882410
122.960080	0.894144
123.091503	0.959856
123.246394	0.980977
123.457609	0.948121
123.621887	0.927000
123.788513	0.903532
123.908201	0.894144
124.164006	0.959856
124.274307	1.058423
124.405730	1.213314
124.548887	1.347083
124.692044	1.436263
124.837548	1.624010
125.025295	1.724924
125.135596	1.713190
125.177839	1.656866
125.213041	1.513709
125.189573	1.370552
125.102740	1.203926
124.957236	1.037301
124.804692	0.882410
124.626333	0.638339
124.450320	0.483448
124.262573	0.361413
124.020849	0.361413
123.797900	0.316823
123.556176	0.305089
123.389551	0.305089
123.192416	0.438858
122.903756	0.492835
122.760599	0.504570
122.596320	0.504570
122.363984	0.483448
122.152768	0.459980
121.922779	0.415390
121.767887	0.492835
121.624731	0.504570
121.547285	0.459980
121.368926	0.516304
121.282093	0.504570
121.127202	0.415390
120.906599	0.427124
120.697731	0.459980
120.498250	0.459980
120.331624	0.272233
120.188467	0.028162
nan nan
119.956131	0.471714
120.057045	0.682929
120.134490	0.760375
120.265913	0.903532
120.343359	0.903532
120.474781	0.793230
120.608551	0.816699
120.772829	1.004445
120.817419	1.236782
120.927721	1.302493
121.049756	1.325962
121.115467	1.325962
nan nan
125.433644	3.717387
125.454765	3.717387
125.520477	3.661063
125.576801	3.541374
125.597922	3.473316
125.642512	3.353627
125.543945	3.541374
125.466500	3.639941
125.433644	3.717387
nan nan
126.768993	4.536432
126.834705	4.536432
126.867560	4.447253
126.867560	4.348685
126.891029	4.247772
126.879294	4.071759
126.822970	4.027169
126.813583	4.203182
126.780727	4.402663
126.768993	4.536432
nan nan
128.557282	2.654271
128.590137	2.588559
128.644114	2.522848
128.667583	2.433668
128.655849	2.299898
128.655849	2.299898
128.611259	2.201331
128.524426	2.055828
128.336679	2.055828
128.303823	2.189597
128.280355	2.311633
128.292089	2.445402
128.381269	2.555703
128.500957	2.654271
nan nan
127.937717	2.222453
127.961185	2.234187
128.015163	2.213066
128.026897	2.112152
127.949451	1.978382
127.872006	1.912671
127.862618	1.846959
127.937717	1.778901
128.005775	1.570033
128.026897	1.415142
128.005775	1.269638
127.949451	1.192192
127.785173	1.025567
127.639669	0.927000
127.651403	0.882410
127.794560	0.849554
127.904861	0.971590
128.059752	1.081891
128.148932	1.248516
128.238112	1.415142
128.402390	1.513709
128.601871	1.525443
128.655849	1.480853
128.723907	1.325962
128.723907	1.093625
128.601871	0.992711
128.446980	0.882410
128.324945	0.804964
128.324945	0.736906
128.512692	0.614871
128.634727	0.549159
128.667583	0.415390
128.723907	0.337944
128.834208	0.260499
128.667583	0.251111
128.500957	0.349678
128.226378	0.406002
128.038631	0.471714
127.949451	0.361413
127.928330	0.061018
nan nan
127.749970	-0.269886
127.717115	0.093873
127.695993	0.293354
127.597426	0.537425
127.597426	0.760375
127.552836	0.927000
127.475391	0.992711
127.376823	1.147602
127.397945	1.335349
127.419066	1.347083
127.463656	1.513709
127.552836	1.778901
127.651403	1.957260
127.827416	2.133273
127.937717	2.222453
nan nan
109.965654	1.835225
110.108811	1.778901
110.219112	1.757780
110.329413	1.769514
110.451449	1.790635
110.540628	1.757780
110.660317	1.680334
110.815208	1.635744
110.916122	1.635744
111.080400	1.602888
111.124990	1.602888
111.136724	1.614623
111.157846	1.736658
111.214170	1.856347
111.223557	1.924405
111.223557	1.957260
111.247026	2.034706
111.291615	2.133273
111.268147	2.245921
111.247026	2.323367
111.333859	2.389078
111.455894	2.356222
111.479362	2.323367
111.479362	2.532235
111.479362	2.588559
111.512218	2.666005
111.577929	2.764572
111.643641	2.842017
111.721086	2.898341
111.831388	2.910076
111.920567	2.919463
112.019134	2.919463
112.096580	2.954665
112.084846	2.964053
112.084846	2.964053
112.117701	2.975787
112.185760	2.987521
112.251471	2.987521
112.373506	2.987521
112.526051	3.020377
112.648086	3.020377
112.770122	3.032111
112.868689	3.086088
112.990724	3.208124
113.068170	3.285569
113.145615	3.395870
113.199592	3.463929
113.267651	3.529640
113.321628	3.595351
113.377952	3.705653
113.443663	3.806567
113.509375	3.884012
113.586820	3.949724
113.640797	3.982579
113.729977	4.060025
113.807423	4.137470
113.863747	4.238384
113.905990	4.280627
113.941192	4.348685
113.962314	4.426131
113.974048	4.480108
113.983435	4.545820
113.983435	4.569288
114.006904	4.590410
nan nan
114.006904	4.590410
114.018638	4.613878
114.039759	4.623265
114.105471	4.634999
114.204038	4.679589
114.293218	4.679589
114.382397	4.691323
114.469230	4.712445
114.603000	4.789890
114.725035	4.888458
114.811868	4.965903
114.901048	5.031615
114.955025	5.076204
114.978493	5.022227
114.999615	4.944782
115.055939	4.933047
115.088795	4.933047
115.133385	4.944782
115.175628	4.944782
115.220217	4.933047
115.243686	4.933047
nan nan
115.243686	4.933047
115.276542	4.933047
115.353987	4.944782
115.440820	5.010493
115.530000	5.144263
115.562855	5.186506
115.464288	5.242830
115.419698	5.353131
115.497144	5.475166
115.583977	5.508022
115.661422	5.496288
115.771724	5.508022
115.884372	5.639445
116.004060	5.782602
116.060384	5.904637
116.104974	5.993817
116.114362	6.092384
116.215276	6.214419
116.292721	6.289518
116.367820	6.390432
116.435878	6.444409
116.513324	6.521855
116.567301	6.599300
116.633012	6.718989
116.665868	6.841024
116.743313	6.951326
116.787903	6.939591
116.799638	6.895002
116.799638	6.829290
116.799638	6.697867
116.766782	6.599300
116.766782	6.542976
116.844227	6.632156
116.909939	6.709602
116.963916	6.787047
117.031974	6.930204
117.163397	6.930204
117.207987	6.873880
117.252577	6.754192
117.297167	6.620422
117.351144	6.575832
117.416855	6.542976
117.494301	6.599300
117.571746	6.533589
117.637458	6.477265
117.672660	6.444409
117.705516	6.324721
117.714903	6.235541
117.660926	6.158095
117.660926	6.026673
117.672660	5.916371
117.705516	5.892903
117.771227	5.925759
117.836939	5.916371
117.935506	5.970349
118.036420	5.970349
118.090397	5.883516
118.081010	5.782602
118.003564	5.716890
118.045807	5.672301
118.134987	5.672301
118.245288	5.773214
118.343855	5.749746
118.465890	5.695769
118.609047	5.585468
118.754551	5.484554
118.907095	5.430576
119.019744	5.409455
119.139432	5.374252
119.249733	5.296807
119.273202	5.209974
119.228612	5.120794
119.052599	5.055083
118.930564	4.977637
118.742817	4.900192
118.641903	4.888458
118.543336	4.867336
118.400179	4.944782
118.268756	4.879070
118.245288	4.757035
118.257022	4.700711
118.289878	4.646734
118.400179	4.545820
118.477625	4.524698
118.576192	4.458987
118.599660	4.390929
118.489359	4.369807
118.355589	4.348685
118.245288	4.292361
118.146721	4.271240
118.045807	4.226650
117.926118	4.238384
117.836939	4.271240
117.726637	4.348685
117.705516	4.336951
117.672660	4.247772
117.660926	4.193794
nan nan
117.660926	4.193794
117.660926	4.160939
117.637458	4.125736
117.550625	4.071759
117.449711	4.048291
117.595215	3.982579
117.693782	3.884012
117.825204	3.851156
117.825204	3.696265
117.726637	3.639941
117.595215	3.672797
117.562359	3.618820
117.473179	3.607086
117.318288	3.607086
117.240843	3.541374
117.297167	3.452194
117.383999	3.353627
117.461445	3.309038
117.473179	3.240979
117.407468	3.187002
117.449711	3.109557
117.571746	3.020377
117.649192	2.919463
117.714903	2.788040
117.815817	2.633149
117.958974	2.412547
118.045807	2.278777
117.991830	2.189597
117.970708	2.112152
117.926118	2.067562
117.914384	1.990116
117.947240	1.891549
118.113865	1.746045
118.278144	1.591154
118.477625	1.424529
118.677106	1.257904
118.864852	1.103013
118.975154	0.992711
118.975154	0.903532
118.808528	0.849554
118.587926	0.837820
118.465890	0.826086
118.310999	0.870676
118.191311	0.894144
118.102131	1.013833
118.045807	1.070157
118.003564	0.980977
118.069275	0.837820
118.045807	0.793230
117.848673	0.704051
117.714903	0.528038
117.628070	0.370800
117.583480	0.215909
117.583480	0.007041
nan nan
119.130045	10.009252
118.951685	9.943540
118.820263	9.856708
118.754551	9.593862
118.543336	9.363872
118.343855	9.211328
118.146721	9.037662
117.926118	8.807672
117.759493	8.676249
117.604602	8.643394
117.494301	8.511971
117.374612	8.411057
117.240843	8.434525
117.297167	8.664515
117.428589	8.894505
117.562359	9.025928
117.825204	9.223062
117.935506	9.244184
118.102131	9.420196
118.268756	9.605596
118.510480	9.844973
nan nan
119.878685	4.989371
119.845830	5.031615
119.902154	5.132528
119.967865	5.186506
nan nan
120.134490	5.099673
119.979599	5.043349
119.878685	4.989371
nan nan
119.791852	-0.049284
119.913888	0.150197
119.913888	0.260499
119.956131	0.471714
nan nan
104.049282	1.436263
104.049282	1.525443
104.049282	1.525443
104.037548	1.525443
104.037548	1.546564
104.025814	1.546564
104.016427	1.546564
104.016427	1.558299
103.938981	1.558299
103.816946	1.501974
103.751234	1.370552
103.751234	1.335349
103.870923	1.325962
103.992958	1.358818
104.049282	1.436263
nan nan
100.207513	6.444409
100.073744	6.676746
nan nan
102.216404	6.190951
102.437007	6.202685
102.559042	6.059528
102.678731	5.925759
102.789032	5.838926
102.922801	5.738012
103.087080	5.618323
103.241971	5.409455
103.385128	5.186506
103.495429	4.977637
103.528285	4.745301
103.528285	4.414397
103.507163	4.193794
103.474308	3.970845
103.495429	3.684531
103.507163	3.496784
103.518898	3.231592
103.629199	2.886607
103.760622	2.799774
103.938981	2.654271
104.037548	2.400812
104.213561	2.055828
104.323862	1.868081
104.279272	1.579420
104.201827	1.447997
104.082138	1.513709
103.938981	1.579420
103.805211	1.647478
103.694910	1.579420
103.650320	1.469119
103.572875	1.403407
103.518898	1.436263
103.673789	1.391673
103.650320	1.391673
103.584609	1.403407
103.518898	1.480853
103.507163	1.501974
103.441452	1.457385
103.230237	1.656866
102.988513	1.802369
102.812500	1.879815
102.547308	2.091030
102.293850	2.189597
102.138958	2.323367
